order,species,gestation_length_d
Rodentia,Muscardinus_avellanarius,24.97
Chiroptera,Musonycteris_harrisoni,NA
Carnivora,Mustela_africana,NA
Carnivora,Mustela_altaica,40
Carnivora,Mustela_erminea,66.35
Carnivora,Mustela_eversmanii,40.14
Carnivora,Mustela_felipei,NA
Carnivora,Mustela_frenata,24.5
Carnivora,Mustela_itatsi,NA
Carnivora,Mustela_kathiah,NA
Carnivora,Mustela_lutreola,43.74
Carnivora,Mustela_lutreolina,NA
Carnivora,Mustela_nigripes,43
Carnivora,Mustela_nivalis,36.49
Carnivora,Mustela_nudipes,NA
Carnivora,Mustela_putorius,41.49
Carnivora,Mustela_sibirica,30.12
Carnivora,Mustela_strigidorsa,NA
Carnivora,Mustela_subpalmata,NA
Carnivora,Mydaus_javanensis,NA
Carnivora,Mydaus_marchei,NA
Rodentia,Mylomys_dybowskii,NA
Rodentia,Mylomys_rex,NA
Rodentia,Myocastor_coypus,131.86
Rodentia,Myodes_andersoni,NA
Rodentia,Myodes_californicus,18
Rodentia,Myodes_centralis,NA
Rodentia,Myodes_gapperi,18
Rodentia,Myodes_glareolus,19.74
Rodentia,Myodes_imaizumii,NA
Rodentia,Myodes_regulus,NA
Rodentia,Myodes_rex,NA
Rodentia,Myodes_rufocanus,NA
Rodentia,Myodes_rutilus,23.98
Rodentia,Myodes_shanseius,NA
Rodentia,Myodes_smithii,19
Dasyuromorphia,Myoictis_melas,NA
Dasyuromorphia,Myoictis_wallacii,NA
Rodentia,Myomimus_personatus,NA
Rodentia,Myomimus_roachi,NA
Rodentia,Myomimus_setzeri,NA
Rodentia,Myomyscus_angolensis,NA
Rodentia,Myomyscus_brockmani,NA
Rodentia,Myomyscus_verreauxii,NA
Rodentia,Myomyscus_yemeni,NA
Chiroptera,Myonycteris_brachycephala,NA
Chiroptera,Myonycteris_relicta,NA
Chiroptera,Myonycteris_torquata,NA
Rodentia,Myoprocta_acouchy,98.43
Rodentia,Myoprocta_pratti,99.65
Chiroptera,Myopterus_daubentonii,NA
Chiroptera,Myopterus_whitleyi,NA
Rodentia,Myopus_schisticolor,23.74
Rodentia,Myosciurus_pumilio,NA
Soricomorpha,Myosorex_babaulti,NA
Soricomorpha,Myosorex_blarina,NA
Soricomorpha,Myosorex_cafer,NA
Soricomorpha,Myosorex_eisentrauti,NA
Soricomorpha,Myosorex_geata,NA
Soricomorpha,Myosorex_kihaulei,NA
Soricomorpha,Myosorex_longicaudatus,NA
Soricomorpha,Myosorex_okuensis,NA
Soricomorpha,Myosorex_rumpii,NA
Soricomorpha,Myosorex_schalleri,NA
Soricomorpha,Myosorex_sclateri,NA
Soricomorpha,Myosorex_tenuis,NA
Soricomorpha,Myosorex_varius,NA
Soricomorpha,Myosorex_zinki,NA
Rodentia,Myospalax_aspalax,NA
Rodentia,Myospalax_myospalax,NA
Rodentia,Myospalax_psilurus,NA
Chiroptera,Myotis_abei,NA
Chiroptera,Myotis_adversus,NA
Chiroptera,Myotis_aelleni,NA
Chiroptera,Myotis_albescens,93.18
Chiroptera,Myotis_alcathoe,NA
Chiroptera,Myotis_altarium,NA
Chiroptera,Myotis_anjouanensis,NA
Chiroptera,Myotis_annamiticus,NA
Chiroptera,Myotis_annectans,NA
Chiroptera,Myotis_atacamensis,NA
Chiroptera,Myotis_ater,NA
Chiroptera,Myotis_auriculus,NA
Chiroptera,Myotis_australis,NA
Chiroptera,Myotis_austroriparius,NA
Chiroptera,Myotis_bechsteinii,NA
Chiroptera,Myotis_blythii,NA
Chiroptera,Myotis_bocagii,NA
Chiroptera,Myotis_bombinus,NA
Chiroptera,Myotis_brandtii,NA
Chiroptera,Myotis_bucharensis,NA
Chiroptera,Myotis_californicus,NA
Chiroptera,Myotis_capaccinii,54.99
Chiroptera,Myotis_chiloensis,NA
Chiroptera,Myotis_chinensis,NA
Chiroptera,Myotis_ciliolabrum,NA
Chiroptera,Myotis_cobanensis,NA
Chiroptera,Myotis_csorbai,NA
Chiroptera,Myotis_dasycneme,NA
Chiroptera,Myotis_daubentonii,55.14
Chiroptera,Myotis_davidii,NA
Chiroptera,Myotis_dominicensis,NA
Chiroptera,Myotis_elegans,NA
Chiroptera,Myotis_emarginatus,NA
Chiroptera,Myotis_evotis,NA
Chiroptera,Myotis_fimbriatus,NA
Chiroptera,Myotis_findleyi,NA
Chiroptera,Myotis_formosus,NA
Chiroptera,Myotis_fortidens,NA
Chiroptera,Myotis_frater,NA
Chiroptera,Myotis_gomantongensis,NA
Chiroptera,Myotis_goudoti,NA
Chiroptera,Myotis_grisescens,NA
Chiroptera,Myotis_hajastanicus,NA
Chiroptera,Myotis_hasseltii,NA
Chiroptera,Myotis_hermani,NA
Chiroptera,Myotis_horsfieldii,NA
Chiroptera,Myotis_hosonoi,NA
Chiroptera,Myotis_ikonnikovi,NA
Chiroptera,Myotis_insularum,NA
Chiroptera,Myotis_keaysi,NA
Chiroptera,Myotis_keenii,NA
Chiroptera,Myotis_laniger,NA
Chiroptera,Myotis_leibii,NA
Chiroptera,Myotis_levis,NA
Chiroptera,Myotis_longipes,NA
Chiroptera,Myotis_lucifugus,59.79
Chiroptera,Myotis_macrodactylus,NA
Chiroptera,Myotis_macropus,NA
Chiroptera,Myotis_macrotarsus,NA
Chiroptera,Myotis_martiniquensis,NA
Chiroptera,Myotis_melanorhinus,NA
Chiroptera,Myotis_moluccarum,NA
Chiroptera,Myotis_montivagus,NA
Chiroptera,Myotis_morrisi,NA
Chiroptera,Myotis_muricola,NA
Chiroptera,Myotis_myotis,73
Chiroptera,Myotis_mystacinus,NA
Chiroptera,Myotis_nattereri,NA
Chiroptera,Myotis_nesopolus,NA
Chiroptera,Myotis_nigricans,NA
Chiroptera,Myotis_nipalensis,NA
Chiroptera,Myotis_occultus,NA
Chiroptera,Myotis_oreias,NA
Chiroptera,Myotis_oxygnathus,NA
Chiroptera,Myotis_oxyotus,NA
Chiroptera,Myotis_ozensis,NA
Chiroptera,Myotis_peninsularis,NA
Chiroptera,Myotis_pequinius,NA
Chiroptera,Myotis_planiceps,NA
Chiroptera,Myotis_pruinosus,NA
Chiroptera,Myotis_punicus,NA
Chiroptera,Myotis_ricketti,NA
Chiroptera,Myotis_ridleyi,NA
Chiroptera,Myotis_riparius,NA
Artiodactyla,Nanger_dama,194.93
Artiodactyla,Nanger_granti,191.21
Artiodactyla,Nanger_soemmerringii,192.53
Rodentia,Nannosciurus_melanotis,NA
Chiroptera,Nanonycteris_veldkampii,NA
Rodentia,Napaeozapus_insignis,22.73
Primates,Nasalis_larvatus,165.04
Carnivora,Nasua_narica,76.82
Carnivora,Nasua_nasua,75.06
Carnivora,Nasuella_olivacea,NA
Chiroptera,Natalus_jamaicensis,NA
Chiroptera,Natalus_major,NA
Chiroptera,Natalus_primus,NA
Chiroptera,Natalus_stramineus,244.85
Chiroptera,Natalus_tumidirostris,NA
Rodentia,Neacomys_dubosti,NA
Rodentia,Neacomys_guianae,NA
Rodentia,Neacomys_minutus,NA
Rodentia,Neacomys_musseri,NA
Rodentia,Neacomys_paracou,NA
Rodentia,Neacomys_pictus,NA
Rodentia,Neacomys_spinosus,NA
Rodentia,Neacomys_tenuipes,NA
Afrosoricida,Neamblysomus_gunningi,NA
Afrosoricida,Neamblysomus_julianae,NA
Rodentia,Necromys_amoenus,NA
Rodentia,Necromys_benefactus,NA
Rodentia,Necromys_lactens,NA
Rodentia,Necromys_lasiurus,21.97
Rodentia,Necromys_lenguarum,NA
Rodentia,Necromys_obscurus,NA
Rodentia,Nelsonia_goldmani,NA
Rodentia,Nelsonia_neotomodon,NA
Rodentia,Neodon_forresti,NA
Rodentia,Neodon_irene,NA
Rodentia,Neodon_juldaschi,NA
Rodentia,Neodon_sikimensis,NA
Carnivora,Neofelis_nebulosa,93.44
Rodentia,Neofiber_alleni,28.26
Erinaceomorpha,Neohylomys_hainanensis,NA
Soricomorpha,Neomys_anomalus,26
Soricomorpha,Neomys_fodiens,21.38
Soricomorpha,Neomys_teres,NA
Chiroptera,Neonycteris_pusilla,NA
Dasyuromorphia,Neophascogale_lorentzi,NA
Carnivora,Neophoca_cinerea,265.94
Cetacea,Neophocaena_phocaenoides,319.01
Chiroptera,Neopteryx_frosti,NA
Chiroptera,Neoromicia_brunneus,NA
Chiroptera,Neoromicia_capensis,NA
Chiroptera,Neoromicia_flavescens,NA
Chiroptera,Neoromicia_guineensis,NA
Chiroptera,Neoromicia_helios,NA
Chiroptera,Neoromicia_melckorum,NA
Chiroptera,Neoromicia_nanus,75.56
Chiroptera,Neoromicia_rendalli,NA
Chiroptera,Neoromicia_somalicus,NA
Chiroptera,Neoromicia_tenuipinnis,NA
Chiroptera,Neoromicia_zuluensis,NA
Erinaceomorpha,Neotetracus_sinensis,NA
Rodentia,Neotoma_albigula,37
Rodentia,Neotoma_angustapalata,NA
Rodentia,Neotoma_anthonyi,NA
Rodentia,Neotoma_bryanti,NA
Rodentia,Neotoma_bunkeri,NA
Rodentia,Neotoma_chrysomelas,NA
Rodentia,Neotoma_cinerea,29.69
Rodentia,Neotoma_devia,NA
Rodentia,Neotoma_floridana,34.84
Rodentia,Neotoma_fuscipes,33.21
Rodentia,Neotoma_goldmani,NA
Rodentia,Neotoma_lepida,32.99
Rodentia,Neotoma_leucodon,NA
Rodentia,Neotoma_macrotis,NA
Rodentia,Neotoma_magister,33.43
Rodentia,Neotoma_martinensis,NA
Rodentia,Neotoma_mexicana,33.21
Chiroptera,Nyctophilus_nebulosus,NA
Chiroptera,Nyctophilus_timoriensis,NA
Chiroptera,Nyctophilus_walkeri,NA
Lagomorpha,Ochotona_alpina,28.98
Lagomorpha,Ochotona_argentata,NA
Lagomorpha,Ochotona_cansus,24.49
Lagomorpha,Ochotona_collaris,NA
Lagomorpha,Ochotona_curzoniae,22.5
Lagomorpha,Ochotona_dauurica,30
Lagomorpha,Ochotona_erythrotis,NA
Lagomorpha,Ochotona_forresti,NA
Lagomorpha,Ochotona_gaoligongensis,NA
Lagomorpha,Ochotona_gloveri,NA
Lagomorpha,Ochotona_himalayana,NA
Lagomorpha,Ochotona_hoffmanni,NA
Lagomorpha,Ochotona_huangensis,NA
Lagomorpha,Ochotona_hyperborea,28
Lagomorpha,Ochotona_iliensis,NA
Lagomorpha,Ochotona_koslowi,NA
Lagomorpha,Ochotona_ladacensis,NA
Lagomorpha,Ochotona_macrotis,NA
Lagomorpha,Ochotona_muliensis,NA
Lagomorpha,Ochotona_nigritia,NA
Lagomorpha,Ochotona_nubrica,NA
Lagomorpha,Ochotona_pallasi,25
Lagomorpha,Ochotona_princeps,30.44
Lagomorpha,Ochotona_pusilla,21.99
Lagomorpha,Ochotona_roylei,NA
Artiodactyla,Pelea_capreolus,260.99
Rodentia,Pelomys_campanae,NA
Rodentia,Pelomys_fallax,NA
Rodentia,Pelomys_hopkinsi,NA
Rodentia,Pelomys_isseli,NA
Rodentia,Pelomys_minor,NA
Lagomorpha,Pentalagus_furnessi,NA
Rodentia,Oecomys_concolor,NA
Rodentia,Oecomys_flavicans,NA
Rodentia,Oecomys_mamorae,NA
Rodentia,Oecomys_paricola,NA
Rodentia,Oecomys_phaeotis,NA
Rodentia,Oecomys_rex,NA
Rodentia,Oecomys_roberti,NA
Rodentia,Oecomys_rutilus,NA
Rodentia,Oecomys_speciosus,NA
Rodentia,Oecomys_superans,NA
Rodentia,Oecomys_trinitatis,NA
Rodentia,Oenomys_hypoxanthus,NA
Rodentia,Oenomys_ornatus,NA
Artiodactyla,Okapia_johnstoni,442.99
Rodentia,Olallamys_albicauda,NA
Rodentia,Olallamys_edax,NA
Rodentia,Oligoryzomys_andinus,NA
Rodentia,Oligoryzomys_arenalis,NA
Rodentia,Oligoryzomys_brendae,NA
Rodentia,Oligoryzomys_chacoensis,NA
Rodentia,Oligoryzomys_delticola,NA
Rodentia,Oligoryzomys_destructor,NA
Rodentia,Oligoryzomys_eliurus,NA
Rodentia,Oligoryzomys_flavescens,NA
Rodentia,Oligoryzomys_fornesi,NA
Rodentia,Oligoryzomys_fulvescens,NA
Rodentia,Oligoryzomys_griseolus,NA
Rodentia,Oligoryzomys_longicaudatus,NA
Rodentia,Oligoryzomys_magellanicus,NA
Rodentia,Oligoryzomys_microtis,NA
Rodentia,Oligoryzomys_nigripes,NA
Rodentia,Oligoryzomys_stramineus,NA
Rodentia,Oligoryzomys_vegetus,NA
Rodentia,Oligoryzomys_victus,NA
Carnivora,Ommatophoca_rossii,349.79
Rodentia,Ondatra_zibethicus,27.86
Diprotodontia,Onychogalea_fraenata,23
Diprotodontia,Onychogalea_lunata,NA
Diprotodontia,Onychogalea_unguifera,NA
Rodentia,Onychomys_arenicola,NA
Rodentia,Oryzomys_curasoae,NA
Rodentia,Oryzomys_devius,NA
Rodentia,Oryzomys_dimidiatus,NA
Rodentia,Oryzomys_emmonsae,NA
Rodentia,Oryzomys_galapagoensis,NA
Rodentia,Oryzomys_gorgasi,NA
Rodentia,Oryzomys_hammondi,NA
Rodentia,Oryzomys_keaysi,NA
Rodentia,Oryzomys_lamia,NA
Rodentia,Oryzomys_laticeps,NA
Rodentia,Oryzomys_legatus,NA
Rodentia,Oryzomys_levipes,NA
Rodentia,Oryzomys_macconnelli,NA
Rodentia,Oryzomys_maracajuensis,NA
Rodentia,Oryzomys_marinhus,NA
Rodentia,Oryzomys_megacephalus,27.28
Rodentia,Oryzomys_melanotis,NA
Rodentia,Oryzomys_meridensis,NA
Rodentia,Oryzomys_nelsoni,NA
Rodentia,Oryzomys_nitidus,NA
Rodentia,Oryzomys_palustris,24.74
Rodentia,Oryzomys_perenensis,NA
Rodentia,Oryzomys_polius,NA
Rodentia,Oryzomys_rhabdops,NA
Rodentia,Oryzomys_rostratus,NA
Rodentia,Oryzomys_russatus,NA
Rodentia,Oryzomys_saturatior,NA
Rodentia,Oryzomys_scotti,NA
Rodentia,Neotoma_micropus,34
Rodentia,Neotoma_nelsoni,NA
Rodentia,Neotoma_palatina,NA
Rodentia,Neotoma_phenax,NA
Rodentia,Neotoma_stephensi,31.65
Rodentia,Neotomodon_alstoni,27.29
Rodentia,Neotomys_ebriosus,NA
Artiodactyla,Neotragus_batesi,181.24
Artiodactyla,Neotragus_moschatus,180
Artiodactyla,Neotragus_pygmaeus,180
Carnivora,Neovison_macrodon,NA
Carnivora,Neovison_vison,NA
Soricomorpha,Nesiotites_hidalgo,NA
Soricomorpha,Nesiotites_similis,NA
Rodentia,Nesokia_bunnii,NA
Rodentia,Nesokia_indica,17
Lagomorpha,Nesolagus_netscheri,NA
Lagomorpha,Nesolagus_timminsi,NA
Rodentia,Nesomys_audeberti,NA
Rodentia,Nesomys_lambertoni,NA
Rodentia,Nesomys_rufus,NA
Soricomorpha,Nesophontes_edithae,NA
Soricomorpha,Nesophontes_hypomicrus,NA
Soricomorpha,Nesophontes_longirostris,NA
Soricomorpha,Nesophontes_major,NA
Soricomorpha,Nesophontes_micrus,NA
Soricomorpha,Nesophontes_paramicrus,NA
Soricomorpha,Nesophontes_submicrus,NA
Soricomorpha,Nesophontes_superstes,NA
Soricomorpha,Nesophontes_zamicrus,NA
Rodentia,Nesoromys_ceramicus,NA
Rodentia,Nesoryzomys_darwini,NA
Rodentia,Nesoryzomys_fernandinae,NA
Rodentia,Nesoryzomys_indefessus,NA
Rodentia,Nesoryzomys_swarthi,NA
Soricomorpha,Neurotrichus_gibbsii,21.27
Rodentia,Neusticomys_monticolus,NA
Rodentia,Neusticomys_mussoi,NA
Rodentia,Neusticomys_oyapocki,NA
Rodentia,Neusticomys_peruviensis,NA
Rodentia,Neusticomys_venezuelae,NA
Rodentia,Nilopegamys_plumbeus,NA
Dasyuromorphia,Ningaui_ridei,13.49
Dasyuromorphia,Ningaui_timealeyi,NA
Dasyuromorphia,Ningaui_yvonnae,NA
Rodentia,Niviventer_andersoni,NA
Rodentia,Niviventer_brahma,NA
Rodentia,Niviventer_cameroni,NA
Rodentia,Niviventer_confucianus,NA
Rodentia,Niviventer_coninga,NA
Rodentia,Niviventer_cremoriventer,NA
Rodentia,Niviventer_culturatus,NA
Rodentia,Niviventer_eha,NA
Rodentia,Niviventer_excelsior,NA
Rodentia,Niviventer_fraternus,NA
Rodentia,Niviventer_fulvescens,NA
Rodentia,Niviventer_hinpoon,NA
Rodentia,Niviventer_langbianis,NA
Rodentia,Niviventer_lepturus,NA
Rodentia,Niviventer_niviventer,NA
Rodentia,Niviventer_rapit,NA
Rodentia,Niviventer_tenaster,NA
Chiroptera,Noctilio_albiventris,NA
Chiroptera,Noctilio_leporinus,NA
Primates,Nomascus_concolor,205.81
Primates,Nomascus_gabriellae,NA
Primates,Nomascus_hainanus,NA
Primates,Nomascus_leucogenys,NA
Primates,Nomascus_siki,NA
Rodentia,Noronhomys_vespuccii,NA
Rodentia,Notiomys_edwardsii,NA
Soricomorpha,Notiosorex_cockrumi,NA
Soricomorpha,Notiosorex_crawfordi,NA
Soricomorpha,Notiosorex_evotis,NA
Soricomorpha,Notiosorex_villai,NA
Rodentia,Notomys_alexis,32.67
Rodentia,Notomys_amplus,NA
Rodentia,Notomys_aquilo,NA
Rodentia,Notomys_cervinus,41.54
Rodentia,Notomys_fuscus,34.99
Rodentia,Notomys_longicaudatus,NA
Rodentia,Notomys_macrotis,NA
Rodentia,Notomys_mitchellii,35.97
Rodentia,Notomys_mordax,NA
Chiroptera,Notopteris_macdonaldi,NA
Chiroptera,Notopteris_neocaledonica,NA
Notoryctemorphia,Notoryctes_caurinus,NA
Notoryctemorphia,Notoryctes_typhlops,NA
Chiroptera,Nyctalus_aviator,NA
Chiroptera,Nyctalus_azoreum,NA
Chiroptera,Nyctalus_furvus,NA
Chiroptera,Nyctalus_lasiopterus,NA
Chiroptera,Nyctalus_leisleri,NA
Chiroptera,Nyctalus_montanus,NA
Chiroptera,Nyctalus_noctula,72.24
Chiroptera,Nyctalus_plancyi,NA
Carnivora,Nyctereutes_procyonoides,61.84
Chiroptera,Nycteris_arge,NA
Chiroptera,Nycteris_aurita,NA
Chiroptera,Nycteris_gambiensis,NA
Chiroptera,Nycteris_grandis,NA
Chiroptera,Nycteris_hispida,91.24
Chiroptera,Nycteris_intermedia,NA
Chiroptera,Nycteris_javanica,NA
Chiroptera,Nycteris_macrotis,78.21
Chiroptera,Nycteris_madagascariensis,NA
Chiroptera,Nycteris_major,NA
Chiroptera,Nycteris_nana,107.97
Chiroptera,Nycteris_parisii,NA
Chiroptera,Nycteris_thebaica,114.95
Chiroptera,Nycteris_tragata,NA
Chiroptera,Nycteris_vinsoni,NA
Chiroptera,Nycteris_woodi,NA
Primates,Nycticebus_bengalensis,NA
Primates,Nycticebus_coucang,191.09
Primates,Nycticebus_pygmaeus,185.42
Chiroptera,Nycticeinops_schlieffeni,78.63
Chiroptera,Nycticeius_aenobarbus,NA
Chiroptera,Nycticeius_cubanus,NA
Chiroptera,Nycticeius_humeralis,NA
Chiroptera,Nyctiellus_lepidus,NA
Chiroptera,Nyctimene_aello,NA
Chiroptera,Nyctimene_albiventer,NA
Chiroptera,Nyctimene_cephalotes,NA
Chiroptera,Nyctimene_certans,NA
Chiroptera,Nyctimene_cyclotis,NA
Chiroptera,Nyctimene_draconilla,NA
Chiroptera,Nyctimene_keasti,NA
Chiroptera,Nyctimene_major,NA
Chiroptera,Nyctimene_malaitensis,NA
Chiroptera,Nyctimene_masalai,NA
Chiroptera,Nyctimene_minutus,NA
Chiroptera,Nyctimene_rabori,138.16
Chiroptera,Nyctimene_robinsoni,NA
Chiroptera,Nyctimene_sanctacrucis,NA
Chiroptera,Nyctimene_vizcaccia,NA
Chiroptera,Nyctinomops_aurispinosus,NA
Chiroptera,Nyctinomops_femorosaccus,NA
Chiroptera,Nyctinomops_laticaudatus,NA
Chiroptera,Nyctinomops_macrotis,NA
Rodentia,Nyctomys_sumichrasti,33.98
Chiroptera,Nyctophilus_arnhemensis,NA
Chiroptera,Nyctophilus_bifax,NA
Chiroptera,Nyctophilus_geoffroyi,NA
Chiroptera,Nyctophilus_gouldi,22.94
Chiroptera,Nyctophilus_heran,NA
Chiroptera,Nyctophilus_howensis,NA
Chiroptera,Nyctophilus_microdon,NA
Chiroptera,Nyctophilus_microtis,NA
Lagomorpha,Ochotona_rufescens,25.75
Lagomorpha,Ochotona_rutila,NA
Lagomorpha,Ochotona_thibetana,NA
Lagomorpha,Ochotona_thomasi,NA
Lagomorpha,Ochotona_turuchanensis,NA
Rodentia,Ochrotomys_nuttalli,29.1
Rodentia,Octodon_bridgesi,NA
Rodentia,Octodon_degus,90.59
Rodentia,Octodon_lunatus,NA
Rodentia,Octodon_pacificus,NA
Rodentia,Octodontomys_gliroides,104.5
Rodentia,Octomys_mimax,NA
Carnivora,Odobenus_rosmarus,357.39
Artiodactyla,Odocoileus_hemionus,203.49
Artiodactyla,Odocoileus_virginianus,201.39
Rodentia,Oecomys_auyantepui,NA
Rodentia,Oecomys_bicolor,NA
Rodentia,Oecomys_catherinae,NA
Rodentia,Oecomys_cleberi,NA
Rodentia,Onychomys_leucogaster,31.63
Rodentia,Onychomys_torridus,28.37
Cetacea,Orcaella_brevirostris,425.83
Cetacea,Orcinus_orca,456.25
Artiodactyla,Oreamnos_americanus,181.24
Primates,Oreonax_flavicauda,225
Artiodactyla,Oreotragus_oreotragus,214
Monotremata,Ornithorhynchus_anatinus,12.48
Rodentia,Orthogeomys_cavator,NA
Rodentia,Orthogeomys_cherriei,NA
Rodentia,Orthogeomys_cuniculus,NA
Rodentia,Orthogeomys_dariensis,NA
Rodentia,Orthogeomys_grandis,NA
Rodentia,Orthogeomys_heterodus,NA
Rodentia,Orthogeomys_hispidus,NA
Rodentia,Orthogeomys_lanius,NA
Rodentia,Orthogeomys_matagalpae,NA
Rodentia,Orthogeomys_thaeleri,NA
Rodentia,Orthogeomys_underwoodi,NA
Tubulidentata,Orycteropus_afer,222.05
Lagomorpha,Oryctolagus_cuniculus,30.45
Artiodactyla,Oryx_beisa,NA
Artiodactyla,Oryx_dammah,248
Artiodactyla,Oryx_gazella,273.75
Artiodactyla,Oryx_leucoryx,239.99
Rodentia,Oryzomys_albigularis,NA
Rodentia,Oryzomys_alfaroi,NA
Rodentia,Oryzomys_angouya,NA
Rodentia,Oryzomys_auriventer,NA
Rodentia,Oryzomys_balneator,NA
Rodentia,Oryzomys_bolivaris,NA
Rodentia,Oryzomys_caracolus,NA
Rodentia,Oryzomys_chapmani,NA
Rodentia,Oryzomys_couesi,NA
Rodentia,Oryzomys_seuanezi,NA
Rodentia,Oryzomys_subflavus,NA
Rodentia,Oryzomys_talamancae,NA
Rodentia,Oryzomys_tatei,NA
Rodentia,Oryzomys_xanthaeolus,NA
Rodentia,Oryzomys_yunganus,NA
Afrosoricida,Oryzorictes_hova,NA
Afrosoricida,Oryzorictes_tetradactylus,NA
Rodentia,Osgoodomys_banderanus,NA
Carnivora,Otaria_flavescens,311.55
Carnivora,Otocyon_megalotis,67.54
Primates,Otolemur_crassicaudatus,131.04
Primates,Otolemur_garnettii,132.24
Primates,Otolemur_monteiri,NA
Chiroptera,Otomops_formosus,NA
Chiroptera,Otomops_johnstonei,NA
Chiroptera,Otomops_madagascariensis,NA
Chiroptera,Otomops_martiensseni,92.54
Chiroptera,Otomops_papuensis,NA
Chiroptera,Otomops_secundus,NA
Chiroptera,Otomops_wroughtoni,NA
Rodentia,Otomys_anchietae,NA
Rodentia,Otomys_angoniensis,NA
Rodentia,Otomys_barbouri,NA
Rodentia,Otomys_burtoni,NA
Rodentia,Otomys_cuanzensis,NA
Rodentia,Otomys_dartmouthi,NA
Rodentia,Otomys_denti,NA
Rodentia,Otomys_dollmani,NA
Rodentia,Otomys_irroratus,40.52
Rodentia,Otomys_jacksoni,NA
Rodentia,Otomys_lacustris,NA
Rodentia,Otomys_laminatus,NA
Rodentia,Otomys_maximus,NA
Rodentia,Otomys_occidentalis,NA
Rodentia,Otomys_orestes,NA
Rodentia,Otomys_saundersiae,NA
Rodentia,Otomys_tropicalis,NA
Rodentia,Otomys_typus,NA
Rodentia,Otomys_uzungwensis,NA
Chiroptera,Otonycteris_hemprichii,NA
Rodentia,Otonyctomys_hatti,NA
Chiroptera,Otopteropus_cartilagonodus,NA
Rodentia,Ototylomys_phyllotis,52.74
Artiodactyla,Ourebia_ourebi,210.5
Artiodactyla,Ovibos_moschatus,256.26
Artiodactyla,Ovis_ammon,165
Artiodactyla,Ovis_aries,152.54
Artiodactyla,Ovis_canadensis,177.49
Artiodactyla,Ovis_dalli,172.49
Artiodactyla,Ovis_nivicola,NA
Rodentia,Oxymycterus_akodontius,NA
Rodentia,Oxymycterus_amazonicus,NA
Rodentia,Oxymycterus_angularis,NA
Rodentia,Oxymycterus_caparoae,NA
Rodentia,Oxymycterus_dasytrichus,NA
Rodentia,Oxymycterus_delator,NA
Rodentia,Oxymycterus_hiska,NA
Rodentia,Oxymycterus_hispidus,NA
Rodentia,Oxymycterus_hucucha,NA
Rodentia,Oxymycterus_inca,NA
Rodentia,Oxymycterus_josei,NA
Rodentia,Oxymycterus_nasutus,NA
Rodentia,Oxymycterus_paramensis,NA
Rodentia,Oxymycterus_quaestor,NA
Rodentia,Oxymycterus_roberti,NA
Rodentia,Oxymycterus_rufus,NA
Artiodactyla,Ozotoceros_bezoarticus,220.38
Rodentia,Pachyuromys_duprasi,20.4
Carnivora,Pagophilus_groenlandicus,242.9
Carnivora,Paguma_larvata,NA
Rodentia,Palawanomys_furvus,NA
Primates,Pan_paniscus,235.24
Primates,Pan_troglodytes,231.49
Carnivora,Panthera_leo,108.74
Carnivora,Panthera_onca,102.49
Carnivora,Panthera_pardus,96.74
Carnivora,Panthera_tigris,105.19
Cetacea,Phocoena_dioptrica,NA
Cetacea,Phocoena_phocoena,333.28
Cetacea,Phocoena_sinus,NA
Cetacea,Phocoena_spinipinnis,NA
Cetacea,Phocoenoides_dalli,346.74
Rodentia,Phodopus_campbelli,20.59
Rodentia,Phodopus_roborovskii,21.9
Rodentia,Phodopus_sungorus,21
Chiroptera,Phoniscus_aerosa,NA
Chiroptera,Phoniscus_atrox,NA
Chiroptera,Phoniscus_jagorii,125.14
Chiroptera,Phoniscus_papuensis,NA
Chiroptera,Phylloderma_stenops,NA
Rodentia,Phyllomys_blainvillii,NA
Rodentia,Phyllomys_brasiliensis,NA
Rodentia,Phyllomys_dasythrix,NA
Artiodactyla,Pantholops_hodgsonii,212.91
Rodentia,Papagomys_armandvillei,NA
Rodentia,Papagomys_theodorverhoeveni,NA
Primates,Papio_anubis,178.96
Primates,Papio_cynocephalus,172.99
Primates,Papio_hamadryas,180
Primates,Papio_papio,184.42
Primates,Papio_ursinus,185.92
Rodentia,Pappogeomys_alcorni,NA
Rodentia,Pappogeomys_bulleri,NA
Chiroptera,Paracoelops_megalotis,NA
Soricomorpha,Paracrocidura_graueri,NA
Soricomorpha,Paracrocidura_maxima,NA
Soricomorpha,Paracrocidura_schoutedeni,NA
Carnivora,Paracynictis_selousi,NA
Rodentia,Paradipus_ctenodactylus,NA
Carnivora,Paradoxurus_hermaphroditus,61.27
Carnivora,Paradoxurus_jerdoni,NA
Carnivora,Paradoxurus_zeylonensis,NA
Erinaceomorpha,Paraechinus_aethiopicus,36.7
Erinaceomorpha,Paraechinus_hypomelas,NA
Erinaceomorpha,Paraechinus_micropus,37
Erinaceomorpha,Paraechinus_nudiventris,NA
Rodentia,Parahydromys_asper,NA
Rodentia,Paraleptomys_rufilatus,NA
Rodentia,Paraleptomys_wilhelmina,NA
Rodentia,Paralomys_gerbillus,NA
Rodentia,Paramelomys_gressitti,NA
Rodentia,Paramelomys_levipes,NA
Rodentia,Paramelomys_lorentzii,NA
Rodentia,Paramelomys_mollis,NA
Rodentia,Paramelomys_moncktoni,NA
Rodentia,Paramelomys_naso,NA
